YouMind案例ID,标题,公开原帖链接,视频数量,视频字节数,封面字节数,原视频链接
2607,Live-Action Documentary Style Fire Video Prompt (Scene Setup),https://x.com/kuranoayashi/status/2040055299835650266,2,5118860,22335,"https://video.twimg.com/amplify_video/2040054365499858944/vid/avc1/1280x720/trEv5pla5tADsVWv.mp4?tag=14
https://video.twimg.com/amplify_video/2040054459783696384/vid/avc1/1280x704/beisHr3paffFVJq1.mp4?tag=14"
2606,Time-Lapse Mannequin Effect,https://x.com/roco_kn_roco/status/2039962871149584691,1,7649570,23098,https://video.twimg.com/amplify_video/2039961774154510336/vid/avc1/1920x1080/vnICYTGb-RH2XEiy.mp4?tag=21
2605,Anime Girl and Explosion,https://x.com/_3912657840/status/2040018529441730815,1,1377513,41698,https://video.twimg.com/amplify_video/2040018442045276160/vid/avc1/864x496/Q4D6c2XNktylZvpw.mp4?tag=21
2604,Topview Agent v2 Generates Movie Trailer with Seedance 2.0,https://x.com/SSSS_CRYPTOMAN/status/2040217171918516475,1,8505583,13249,https://video.twimg.com/amplify_video/2040201821516689408/vid/avc1/1920x1080/NNRVaE-7pyBqCHNu.mp4?tag=21
2603,Seedance 2.0: Nishi-Shinjuku Skyscraper Accordion,https://x.com/TechTalkNAVI/status/2039928267323658399,1,1029911,24925,https://video.twimg.com/amplify_video/2039928062952058880/vid/avc1/1280x720/HFswiXvgTAU5R4U9.mp4?tag=21
2602,Topview Seedance 2.0: Android Girl Destroys Evil Lab,https://x.com/aiehon_aya/status/2040187587889905861,1,3443681,47091,https://video.twimg.com/amplify_video/2040166297615626240/vid/avc1/1280x720/Dt--dnI8nhE6oi9Q.mp4?tag=21
2601,Skytree Railgun Transformation Video,https://x.com/TechTalkNAVI/status/2040100728627454339,1,20568526,34501,https://video.twimg.com/amplify_video/2040100526323564544/vid/avc1/3840x2160/gYa6ZF1nlQ3Q5enn.mp4?tag=21
2600,15-Second One-Shot Awakening Strike,https://x.com/ChrisTheNerv/status/2040043939109953944,1,20114508,95989,https://video.twimg.com/amplify_video/2040043701863686144/vid/avc1/2160x2880/ce_kghdnhU-17GQB.mp4?tag=21
2597,Seedance 2.0 Tsui Hark Style Wuxia Film,https://x.com/Adam38363368936/status/2039865857179013318,1,3402226,25844,https://video.twimg.com/amplify_video/2039864705809059841/vid/avc1/720x1280/mfPfKtDYpchitzAh.mp4?tag=21
2596,Commercial Sports Car Photography,https://x.com/Adam38363368936/status/2039932977287979053,1,1372046,18426,https://video.twimg.com/amplify_video/2039931959108042753/vid/avc1/1280x720/TZv92gW9nU3cMKCG.mp4?tag=21
2595,Biomechanical Parasite Horror Video,https://x.com/IamEmily2050/status/2040213294443847933,1,33526872,13624,https://video.twimg.com/amplify_video/2040213037391765505/vid/avc1/3840x2160/GU495NEDIOql3oB1.mp4?tag=21
2594,Hot-Blooded Duel Anime Short Film,https://x.com/gkxspace/status/2039894982434111716,1,7946343,17914,https://video.twimg.com/amplify_video/2039894485702688768/vid/avc1/1882x1080/zHMn5g36WtyY7n5w.mp4?tag=21
2593,Seedance 2.0 Doomsday Elegy Music,https://x.com/liyue_ai/status/2040062803076341872,1,1504658,23990,https://video.twimg.com/amplify_video/2040062253073108992/vid/avc1/1280x720/1lL3kwMpDdEkAHx_.mp4?tag=21
2592,Dramatic Anime MV: Falling Tiger and Unimpressed Cat,https://x.com/drjoetw/status/2040036596897222773,1,3193369,23435,https://video.twimg.com/amplify_video/2040036519575191552/vid/avc1/1280x720/gN91DG29dK9r9I_R.mp4?tag=21
2591,Stories of a Hopper,https://x.com/starks_arq/status/2040036602018451721,1,6256474,15803,https://video.twimg.com/amplify_video/2039959665048784896/vid/avc1/1280x720/N5qo2_87WqxJQAlu.mp4?tag=21
2590,Cinematic CG Ad POV,https://x.com/xingsthatmatter/status/2040190310043812035,1,3156383,14906,https://video.twimg.com/amplify_video/2040188771724062720/vid/avc1/1172x660/rzGv-zGeHITVV3SU.mp4?tag=21
2589,Enchanted Fabergé Easter Egg,https://x.com/ShamiWeb3/status/2040096061835059412,1,5406294,23408,https://video.twimg.com/ext_tw_video/2040095958244155392/pu/vid/avc1/1880x1080/dFoUGvaZJfn9XyxM.mp4?tag=19
2588,English Cinematic Whale in the Clouds,https://x.com/chaosdotjpg/status/2040203827249398086,1,5585691,12379,https://video.twimg.com/amplify_video/2040203225853255680/vid/avc1/2560x1440/j8BIqcTiBroZMSas.mp4?tag=21
2587,Kung Pao Chicken Plating,https://x.com/mr604778/status/2040006340937163120,1,4118230,38269,https://video.twimg.com/amplify_video/2040005870852157440/vid/avc1/720x1280/EUlwOPw6t_U6MPYM.mp4?tag=21
2586,Cinematic Rapunzel,https://x.com/Mayz1169/status/2039982387703296044,1,2766606,53314,https://video.twimg.com/amplify_video/2039982071700168704/vid/avc1/720x1280/UTjwnoD5I6RiTAYs.mp4?tag=21
2585,Watercolor Cartoon Single-Shot,https://x.com/Artedeingenio/status/2040054705183723711,1,1647931,24339,https://video.twimg.com/amplify_video/2040054277612437505/vid/avc1/1280x720/Ef6wq9jxBb0sZNF_.mp4?tag=21
2584,15-Second Single-Shot Action Sequence,https://x.com/Artedeingenio/status/2039997977897435190,1,3567788,13706,https://video.twimg.com/amplify_video/2039997611399106560/vid/avc1/1280x720/ccRrmrUbYbZp8MX5.mp4?tag=21
2583,Beat-Synced Routine Video Prompt with Character Reference,https://x.com/aimikoda/status/2040200435986817039,1,3030914,19042,https://video.twimg.com/amplify_video/2040199020681871360/vid/avc1/1280x720/iS2lxXk-kFGeB6nw.mp4?tag=21
2582,Fishing Boat Crowd POV,https://x.com/maxescu/status/2040095139511636166,1,3227766,53111,https://video.twimg.com/amplify_video/2040094043875745792/vid/avc1/720x1280/XXJLlshui8fZ8XAu.mp4?tag=21
2581,Parkour expert POV video,https://x.com/0xbisc/status/2040041171460968728,1,4132623,15164,https://video.twimg.com/amplify_video/2040040879998812160/vid/avc1/1280x720/gS71BA6ADAmvfzf9.mp4?tag=21
2580,Cyberpunk Ninja Battle,https://x.com/ChiakiAkagi/status/2040232705477255363,1,3681926,18780,https://video.twimg.com/amplify_video/2040232640130002944/vid/avc1/1280x720/saVzviTE_v-fFWCe.mp4?tag=21
2579,Deep-Sea Leviathan Transformation,https://x.com/AIARTGALLARY/status/2039964736419479576,1,1718961,39645,https://video.twimg.com/ext_tw_video/2039964706673426432/pu/vid/avc1/720x1280/KyUKQTSfikkmI5hR.mp4?tag=19
2578,Cat Emperor Micro-Drama,https://x.com/drjoetw/status/2039905967597613558,1,2852738,26788,https://video.twimg.com/amplify_video/2039905890313338880/vid/avc1/1280x720/bA3YtDCLCRkcxVzA.mp4?tag=21
2577,Martial Arts Mechanic,https://x.com/sebatheepan/status/2040079840754205010,1,9986670,19900,https://video.twimg.com/amplify_video/2040079761712508928/vid/avc1/2560x1440/m4iV8ptpBHRihc0Y.mp4?tag=21
2576,Steampunk Airship Battle,https://x.com/Alin_Reaper05/status/2040017612105556403,1,2687054,22658,https://video.twimg.com/amplify_video/2040017429967896576/vid/avc1/1280x720/u4qyusiDcljERn-k.mp4?tag=21
2575,FPV Flyover Transition Sequence,https://x.com/aisavvy1/status/2040054688054382972,1,2679027,62317,https://video.twimg.com/amplify_video/2040054610434650113/vid/avc1/720x1280/CroMpNuTDSvGcyhx.mp4?tag=21
2574,Moonlit Piano Chase Animation,https://x.com/Dheepanratnam/status/2040060221733609969,1,8542960,20585,https://video.twimg.com/amplify_video/2040059783059804160/vid/avc1/2560x1440/CXS8fYBazTUdhZxn.mp4?tag=21
2573,Samurai Sunset Scene,https://x.com/Alin_Reaper05/status/2040042931172655384,1,1370835,20840,https://video.twimg.com/amplify_video/2040042673793605632/vid/avc1/1280x720/SAVLaywJxf5MbYCU.mp4?tag=21
2572,Downhill Longboarder Shadow Dance Sequence,https://x.com/Dheepanratnam/status/2039982273076810119,1,13823833,19965,https://video.twimg.com/amplify_video/2039981957019217920/vid/avc1/2560x1440/g1nOzr-RTY0VIGmW.mp4?tag=21
2571,FPV Drone Longboard Racing Sequence,https://x.com/itsPixieVerse/status/2040030453298811099,1,4228297,22294,https://video.twimg.com/amplify_video/2040029011141873664/vid/avc1/1280x720/xDCq9DN2mrSr6chL.mp4?tag=21
2570,Ray Traced Rain Scene with Character and Dragon Emergence,https://x.com/Gwsubsa/status/2040193631341174792,1,1632377,22489,https://video.twimg.com/ext_tw_video/2040193609165910019/pu/vid/avc1/864x496/BXLELwXf4SV_fgYh.mp4?tag=19
2569,First-Person Horseback Charge on Medieval Battlefield,https://x.com/simple__dev/status/2039935077912826240,2,3388538,15158,"https://video.twimg.com/amplify_video/2039934591071645696/vid/avc1/560x560/Jq1Odk_yxolyh7mR.mp4?tag=24
https://video.twimg.com/amplify_video/2039934642544107520/vid/avc1/1280x720/LV8CkoMAUJiJFuzw.mp4?tag=21"
2567,Cinematic Sci-Fi Fantasy Duel Prompt with Detailed Choreography,https://x.com/CharaspowerAI/status/2040013966986957144,1,3745418,18434,https://video.twimg.com/ext_tw_video/2040013943423315968/pu/vid/avc1/1280x720/hthG1BuqZZgkskiE.mp4?tag=12
2566,Elemental Battle Short Film Prompt (Fire vs. Ice),https://x.com/ZikinArt/status/2040006818953322644,1,6460314,22606,https://video.twimg.com/amplify_video/2040006362143285248/vid/avc1/1920x1080/TexNzd8HbNhsjmZd.mp4?tag=21
2565,Dark Fantasy Action Short Film Trailer,https://x.com/Rufus87078959/status/2039949879607197828,1,5766591,16088,https://video.twimg.com/ext_tw_video/2039949827258327040/pu/vid/avc1/1920x1080/sTEn5CPNy-aqxSlM.mp4?tag=19
2564,Glacier Collapse Disaster Scene,https://x.com/LudovicCreator/status/2040100791822721300,1,3539698,19618,https://video.twimg.com/ext_tw_video/2040100765134409728/pu/vid/avc1/1280x720/uY98XvMGoBld5G7N.mp4?tag=12
2563,Dragon Flight Over Siege City,https://x.com/LudovicCreator/status/2039983776206344231,1,3613042,19156,https://video.twimg.com/ext_tw_video/2039983744174419968/pu/vid/avc1/1280x720/OhzuQFsJPsaknfw5.mp4?tag=12
2555,Girl Falling Through Digital Tunnel,https://x.com/_3912657840/status/2039911660656484590,1,3616308,19207,https://video.twimg.com/amplify_video/2039911460974034944/vid/avc1/1280x720/HqwpJCHk887s9RUH.mp4?tag=21
2554,Starlight Shadow: Interaction with a Magical Shadow,https://x.com/TechTalkNAVI/status/2039904725639037110,1,1292194,10321,https://video.twimg.com/amplify_video/2039904667468189698/vid/avc1/1280x720/LzyI3N1YxXGSfXEk.mp4?tag=21
2553,Tokyo Skyline Rollercoaster POV,https://x.com/TechTalkNAVI/status/2039941029265355123,1,2932105,26396,https://video.twimg.com/amplify_video/2039940897232826368/vid/avc1/1280x720/to0ep1ebOg4PQB82.mp4?tag=21
2552,Hyper-Realistic Parkour POV Sequence,https://x.com/genel_ai/status/2039538309790404797,1,10299774,24842,https://video.twimg.com/amplify_video/2039335545797767168/vid/avc1/1920x1080/Hl1BGiSFAeMYw5be.mp4?tag=21
2551,Gritty Handheld 35mm Film Aesthetic,https://x.com/AngelNwoha/status/2039792884841591009,1,3049096,19348,https://video.twimg.com/amplify_video/2039792642817724416/vid/avc1/834x1112/CMzLzWB_Sc6MI_J2.mp4?tag=21
2550,Surreal live-action video of convenience store worker on the moon,https://x.com/zasuko_michiksa/status/2039650311212872036,1,2397050,57818,https://video.twimg.com/amplify_video/2039649814212935680/vid/avc1/720x1280/j7ORv9IdZWx_vyHK.mp4?tag=21
2549,Cyberpunk Action Sequence: Elegant Female Agent Jumps from Skyscraper to Moving Car,https://x.com/john87445528/status/2039496153641660508,1,20848406,26658,https://video.twimg.com/amplify_video/2039496064290394112/vid/avc1/1920x1080/aKxMPGAM2VFWU1G5.mp4?tag=21
2548,Cinematic Scene: Monk Meditating in Ancient Mountain Temple,https://x.com/cdexsta/status/2039559243284844649,1,1264852,16188,https://video.twimg.com/amplify_video/2039558054082228224/vid/avc1/1280x720/jFACeaTZjFzmg-MA.mp4?tag=14
2547,Hollywood-Style Shanghai City Montage Video,https://x.com/Adam38363368936/status/2039498800801398911,1,8339028,22208,https://video.twimg.com/amplify_video/2039498075593711616/vid/avc1/1920x1080/r-NLU3KaIpbiMDZQ.mp4?tag=21
2546,Japanese Cinematic Style Video Montage,https://x.com/Adam38363368936/status/2039646077230698743,1,2418292,23201,https://video.twimg.com/amplify_video/2039645032886714368/vid/avc1/720x1280/XF7UJGIdlDkPxe1P.mp4?tag=21
2545,Adult Male and Golden Retriever Subject Description,https://x.com/0xbisc/status/2039673040787956123,1,2539821,17979,https://video.twimg.com/amplify_video/2039668065798148096/vid/avc1/1280x720/v6RnhfAIogVxrOLO.mp4?tag=21
2544,Quantum Reality Fracture Sci-Fi Horror,https://x.com/Dheepanratnam/status/2039651240909435242,1,12428302,22091,https://video.twimg.com/amplify_video/2039650492532297728/vid/avc1/2560x1440/A1iPdN7C7PYVtz7R.mp4?tag=21
2543,Downhill POV Cycling Chaos,https://x.com/aimikoda/status/2039827756083540361,1,4528593,21646,https://video.twimg.com/amplify_video/2039826999582101504/vid/avc1/1280x720/8rxXfdWfk4p-j0Pa.mp4?tag=21
2542,Commercial Kitchen Impossible Camera Move,https://x.com/Dheepanratnam/status/2039568902481387645,1,11407200,14603,https://video.twimg.com/amplify_video/2039568410808315904/vid/avc1/2560x1440/TSRLYllHF1YFbZpp.mp4?tag=21
2541,Rainy Underground Alley Horror,https://x.com/Dheepanratnam/status/2039796932562838010,1,10624941,19006,https://video.twimg.com/amplify_video/2039796426310311937/vid/avc1/2560x1440/QUQV3b6CzaLkfjZu.mp4?tag=21
2540,Barista and Customer Character,https://x.com/maxescu/status/2039713304159891961,1,2952805,26628,https://video.twimg.com/amplify_video/2039713199528738816/vid/avc1/834x1112/rmsk4TPPwvpEzgEs.mp4?tag=21
2539,35mm Handheld Tracking Shot,https://x.com/maxescu/status/2039639805592502504,1,2314537,29027,https://video.twimg.com/amplify_video/2039639493612109825/vid/avc1/834x1112/jcWg-613NE2euYFY.mp4?tag=21
2538,Historical Siege Scene Prompt (Part 1),https://x.com/AskVenice/status/2039570736239595726,1,2703165,10695,https://video.twimg.com/amplify_video/2039564122220859392/vid/avc1/1280x720/juY67dBFyYZofQML.mp4?tag=21
2537,POV Time-Freeze JSON Prompt for Seedance 2,https://x.com/CharaspowerAI/status/2039704453784191201,1,2236875,27804,https://video.twimg.com/ext_tw_video/2039704428412837888/pu/vid/avc1/1280x720/Nl6BLbpMtQehZHR0.mp4?tag=12
2536,High-fantasy action video generation,https://x.com/sebatheepan/status/2039723026124575231,1,10149304,30126,https://video.twimg.com/amplify_video/2037895956721479680/vid/avc1/2560x1440/CDWV9UYltvh8XWnz.mp4?tag=21
2535,1970s Italian Crime Drama Clip Generation,https://x.com/ChrisGwinnLA/status/2039456415111393356,1,7073905,25908,https://video.twimg.com/amplify_video/2039455867192721408/vid/avc1/1920x1080/hM6sW0ywkJEmAZp3.mp4?tag=21
2534,Cinematic Food and Character Rendering,https://x.com/Just_sharon7/status/2039725656393875580,1,3627971,54505,https://video.twimg.com/ext_tw_video/2039725602698379264/pu/vid/avc1/720x1280/fGkW4VYA7bucWJO6.mp4?tag=19
2533,Desert Martial Arts Cat Short Film,https://x.com/NimEshed/status/2039816152222949829,1,4746291,10652,https://video.twimg.com/amplify_video/2039816078009008128/vid/avc1/1920x1080/8AZ3-tAkCW2rToh9.mp4?tag=21
2532,Macro POV of Ice Cube in Soda,https://x.com/LudovicCreator/status/2039623813080416486,1,4243919,27571,https://video.twimg.com/amplify_video/2039623737256161280/vid/avc1/1280x720/2vtJLr6YdS3Q1Skf.mp4?tag=21
2531,Sci-Fi Action Scene on a Moving Train,https://x.com/ImperfectEngel/status/2039796558238286329,1,7105733,14557,https://video.twimg.com/amplify_video/2039796132159578112/vid/avc1/1920x1080/lZrVrCfUpgXnHHVb.mp4?tag=21
2530,电影级街头赛车场景,https://x.com/CharaspowerAI/status/2039651574297792688,1,2828717,20917,https://video.twimg.com/ext_tw_video/2039651554924355584/pu/vid/avc1/1280x720/kN5UG75QKxqi-UO4.mp4?tag=12
2529,Dimensional Entity Megacity Collision Prompt (Dreamina),https://x.com/LudovicCreator/status/2039768597241725132,1,3447826,20697,https://video.twimg.com/ext_tw_video/2039768576287010816/pu/vid/avc1/1280x720/Mcbh1KPZX4vLLvGN.mp4?tag=12
2500,Cinematic transformation sequence of a Japanese high school girl fighting a giant monster,https://x.com/Yuupapa_free/status/2039329682492121547,1,11161901,11759,https://video.twimg.com/amplify_video/2039327970549239810/vid/avc1/2048x1176/8jX1ODgMghNyDJ2M.mp4?tag=21
2499,Photorealistic Cinematic POV Video of Woman in Ferris Wheel,https://x.com/umitsuru_fire/status/2039295650039554051,1,990216,20859,https://video.twimg.com/amplify_video/2039295594183970816/vid/avc1/1280x720/KfVJWnJhDzDz4nKP.mp4?tag=21
2498,Seedance technical quality prompt optimization,https://x.com/yrzhe_top/status/2039241980245373261,1,6813788,30720,https://video.twimg.com/amplify_video/2027203525613416448/vid/avc1/1604x1080/aFumGsPfRxxmKsvL.mp4?tag=21
2497,Cinematic Anime Eye Opening Sequence,https://x.com/roco_kn_roco/status/2039323186127630710,1,2126137,24330,https://video.twimg.com/amplify_video/2039323127281565696/vid/avc1/1280x720/ZTxtlrt-g-6mEffx.mp4?tag=21
2495,Seedance 2.0 Commercial Prompt for Foldable Smartphone Ad,https://x.com/Adam38363368936/status/2039157138002780202,1,2429345,28525,https://video.twimg.com/amplify_video/2039156431728082944/vid/avc1/720x1280/z7VaikSvwKYdnWGO.mp4?tag=21
2494,Hyper-Realistic Epic War Scene (Xiang Yu),https://x.com/john87445528/status/2039348028574744685,1,13927989,20131,https://video.twimg.com/amplify_video/2039347805882298368/vid/avc1/2560x1440/YB_VIs3rD3EDQ9Oa.mp4?tag=21
2493,Seedance 2.0 Stand-up Comedy,https://x.com/Adam38363368936/status/2039286911265800297,1,1663860,33024,https://video.twimg.com/amplify_video/2039286193813397504/vid/avc1/836x1112/Ye03Cut_PCsJhFPt.mp4?tag=21
2492,Detailed Blueprint-to-House Timelapse,https://x.com/craftian_keskin/status/2039053365666037902,1,2454597,18239,https://video.twimg.com/amplify_video/2039052305077538816/vid/avc1/1280x720/SJ2PIZ6Id7PTo0VA.mp4?tag=21
2491,Astronaut Spacewalk Sci-Fi Drama,https://x.com/BrennanErbz/status/2039579736301781215,1,1625539,17949,https://video.twimg.com/amplify_video/2039579657079808001/vid/avc1/1280x720/u5F6h3-vtkWNGHeW.mp4?tag=21
2490,Sword-Bearing Woman vs. Polar Bear Action Sequence,https://x.com/aimikoda/status/2039380910278115454,1,3073397,12534,https://video.twimg.com/amplify_video/2039380425349419008/vid/avc1/1280x720/Ps0B6i2mp_L7slFL.mp4?tag=21
2489,Rocket Surf Cine Verité,https://x.com/maxescu/status/2039308020006396033,1,2755505,22001,https://video.twimg.com/amplify_video/2039306501303533568/vid/avc1/834x1112/W8Eth2zjmyJVF-db.mp4?tag=21
2488,15-Second Cinematic Fantasy Creature Animation,https://x.com/Artedeingenio/status/2039333445403287777,1,2962126,10912,https://video.twimg.com/amplify_video/2039333213999624193/vid/avc1/1280x720/BDWKu3AH-j2kcV8P.mp4?tag=21
2487,Monet Impressionist Rowing Hands,https://x.com/0xbisc/status/2039332336643248317,1,2345765,21818,https://video.twimg.com/amplify_video/2039331790243131392/vid/avc1/1280x720/CSneZ-Uk6SOM2GVJ.mp4?tag=21
2486,Stylized 3D Barbershop Transformation Sequence,https://x.com/ShamiWeb3/status/2039372124079669655,1,2678538,24231,https://video.twimg.com/ext_tw_video/2039372078843883520/pu/vid/avc1/1276x720/iYdVSUFSFXiVAmKK.mp4?tag=19
2485,Complex single-shot morphing video,https://x.com/YaReYaRu30Life/status/2039474680235741681,1,4371660,30287,https://video.twimg.com/ext_tw_video/2039474657548705792/pu/vid/avc1/1280x720/V0APVgZsUCe5yatN.mp4?tag=19
2484,Office Coffee Break Gone Wrong Horror,https://x.com/Dheepanratnam/status/2039387346706001941,1,9016947,20629,https://video.twimg.com/amplify_video/2039387176342097920/vid/avc1/2560x1440/MkdiTL4328CZPiEJ.mp4?tag=21
2483,Automobile Assembly Timelapse,https://x.com/craftian_keskin/status/2039415621960499603,1,2871903,37925,https://video.twimg.com/amplify_video/2039415519485603842/vid/avc1/1280x720/MnOHmX47b_OCBWF9.mp4?tag=21
2481,Dragon Rider Action Anime,https://x.com/naoyuki_okada/status/2039573038392614995,1,2448310,17759,https://video.twimg.com/amplify_video/2039571628124979200/vid/avc1/1280x720/SBxTF4UQEeSUXm6r.mp4?tag=21
2480,Volcanic Sky Realm Duel,https://x.com/LudovicCreator/status/2039258991809773666,1,4085537,11463,https://video.twimg.com/ext_tw_video/2039258968678158336/pu/vid/avc1/1280x720/tDFxdH-k7dxj32Xp.mp4?tag=12
